Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,148.57995733,150.44954536,148.20983665,150.41159058,150.41159058,32573300
2018-01-03,150.55392794,152.00594085,150.52545824,151.87307739,151.87307739,29383600
2018-01-04,152.39505104,152.59433899,151.92053663,152.13880920,152.13880920,24776100
2018-01-05,152.86008222,153.77114180,152.57537067,153.66674805,153.66674805,26992300
2018-01-08,153.66671001,154.34052669,153.60977061,154.26460266,154.26460266,23159100
2018-01-09,154.56832077,154.72965393,153.80910929,154.27412415,154.27412415,24782400
2018-01-10,153.59077067,153.94192107,152.90746899,153.91343689,153.91343689,34004000
2018-01-11,154.17922254,154.97640324,153.94196534,154.96690369,154.96690369,20473500
2018-01-12,154.83404902,156.26709183,154.63476107,156.10575867,156.10575867,37762700
2018-01-16,157.14019641,157.93737716,155.19468440,155.65971375,155.65971375,41231800
2018-01-17,156.39993313,157.57671946,155.64070727,157.33946228,157.33946228,33849900
2018-01-18,157.09269354,157.72854092,156.72257298,157.36791992,157.36791992,26432200
2018-01-19,157.83296523,158.11767675,157.10220906,157.86143494,157.86143494,38937600
2018-01-22,157.80449557,159.55070496,157.62417780,159.55070496,159.55070496,26081400
2018-01-23,160.04428331,161.01229715,159.96835924,160.86993408,160.86993408,37989700
2018-01-24,161.21153232,161.56268285,158.90539907,159.82595825,159.82595825,54287400
2018-01-25,160.92681344,160.98375284,159.25651355,159.76899719,159.76899719,28925000
2018-01-26,160.66106178,162.23645289,160.34789505,162.21746826,162.21746826,32038200
2018-01-29,161.87588488,162.19855127,161.08818907,161.42984009,161.42984009,37277800
2018-01-30,159.95877150,160.78442174,159.26598468,160.10112000,160.10112000,44987700
2018-01-31,161.00272961,161.32541041,159.75950420,160.76547241,160.76547241,42449200
2018-02-01,159.53178927,161.07869678,158.88644198,159.39892578,159.39892578,38037900
2018-02-02,158.77249384,159.15209950,156.08674106,156.21960449,156.21960449,68478100
2018-02-05,154.75812881,157.30151897,149.94654599,150.06042480,150.06042480,105372200
2018-02-06,147.86816327,154.22665282,147.19436098,154.03684998,154.03684998,118537900
2018-02-07,153.54333678,155.21363645,152.03438472,152.04388428,152.04388428,91028300
2018-02-08,152.43303032,152.60386307,145.62849426,145.62849426,145.62849426,94184800
2018-02-09,147.68782742,149.22526362,142.47766963,148.14337158,148.14337158,113836600
2018-02-12,149.66180928,151.79712366,148.48502307,150.77217102,150.77217102,63050600
2018-02-13,149.90856904,151.85406615,149.68079696,151.55038452,151.55038452,31785600
2018-02-14,150.65827953,154.62521185,149.94650813,154.38795471,154.38795471,52107400
2018-02-15,155.77356121,157.25404358,154.16021541,157.25404358,157.25404358,51633900
2018-02-16,156.74160646,158.26004391,156.28606219,156.55180359,156.55180359,62256300
2018-02-20,156.00135454,158.18410913,155.93491557,156.86495972,156.86495972,36785600
2018-02-21,157.63365498,159.17107666,156.32399088,156.41889954,156.41889954,41161800
2018-02-22,157.10220483,157.93735472,156.00134254,156.39993286,156.39993286,37074400
2018-02-23,157.66213248,159.59814453,157.01678547,159.59814453,159.59814453,50096900
2018-02-26,160.34787331,161.71446228,160.21500989,161.71446228,161.71446228,39266700
2018-02-27,161.76194163,162.02766852,159.63612658,159.71203613,159.71203613,42209900
2018-02-28,160.62313099,161.14509975,158.58272478,158.68711853,158.68711853,42936300
2018-03-01,158.77253612,159.50329242,154.69170900,156.09626770,156.09626770,76809900
2018-03-02,154.21718113,157.80450886,153.70471194,157.52929688,157.52929688,57445100
2018-03-05,156.78903172,159.68355755,156.20062410,159.27548218,159.27548218,38540200
2018-03-06,160.05362771,160.49018713,158.94326626,159.94923401,159.94923401,29480900
2018-03-07,158.72502074,160.45225961,158.44980884,160.31938171,160.31938171,34609400
2018-03-08,160.98372333,161.31587465,160.33837636,161.20199585,161.20199585,25828400
2018-03-09,162.35033491,164.33380127,162.11307775,164.33380127,164.33380127,38310500
2018-03-12,164.81784963,165.58656073,164.44772893,165.20695496,165.20695496,37635000
2018-03-13,165.58656338,166.27936492,162.54018863,162.95776367,162.95776367,55638900
2018-03-14,163.81186458,163.93524296,162.21748864,162.92926025,162.92926025,40536400
2018-03-15,163.04318341,163.73597052,162.18904863,162.78694153,162.78694153,28810400
2018-03-16,163.06212812,163.42274921,162.22697818,162.30290222,162.30290222,31176700
2018-03-19,160.74111783,160.85518139,157.45214487,158.83998108,158.83998108,71395100
2018-03-20,158.90646332,159.73345290,158.37414752,159.36273193,159.36273193,34075700
2018-03-21,158.94455725,160.41792675,157.97497337,158.66888428,158.66888428,43863500
2018-03-22,156.47305938,157.57572217,154.55290722,154.75253296,154.75253296,66607300
2018-03-23,154.57197425,155.22786896,150.59858961,150.67463684,150.67463684,80110400
2018-03-26,153.72589116,156.46353223,151.29243887,156.27340698,156.27340698,57481500
2018-03-27,157.43306251,157.43306251,149.88555051,151.21635437,151.21635437,78889100
2018-03-28,150.35138879,151.88180435,148.32667363,149.47686768,149.47686768,89369700
2018-03-29,150.28487061,153.71642314,148.88753390,152.21452332,152.21452332,68692600
2018-04-02,151.13087981,151.84380613,146.27347456,147.82289124,147.82289124,85549400
2018-04-03,149.11563760,150.11373717,146.80576370,149.48635864,149.48635864,64090000
2018-04-04,146.59666907,152.30958030,146.42555921,151.84381104,151.84381104,65768700
