Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,236.38746858,237.24356228,235.99913576,237.20825195,237.20825195,86655700
2018-01-03,237.37591418,238.85865159,237.37591418,238.70860291,238.70860291,90070400
2018-01-04,239.35293754,240.20019700,238.77043825,239.71476746,239.71476746,80636400
2018-01-05,240.50909887,241.43578636,240.01486195,241.31224060,241.31224060,83524000
2018-01-08,241.21505186,241.91228926,240.92381580,241.75343323,241.75343323,57319200
2018-01-09,242.17707126,242.92726074,241.89464255,242.30064392,242.30064392,57254000
2018-01-10,241.54165987,242.19477974,240.87092524,241.92999268,241.92999268,69574300
2018-01-11,242.48601327,243.69512939,242.31832288,243.69512939,243.69512939,62361500
2018-01-12,243.95991323,245.45143115,243.65981585,245.28376770,245.28376770,90816100
2018-01-16,246.54577098,247.19886372,243.74801409,244.44525146,244.44525146,106555100
2018-01-17,245.38072943,247.16350963,244.44520817,246.77517700,246.77517700,113258800
2018-01-18,246.66052877,247.08414488,245.86619468,246.36045837,246.36045837,100728000
2018-01-19,246.94300273,247.48138428,246.36053040,247.48138428,247.48138428,140920100
2018-01-22,247.26954083,249.49360657,247.21656188,249.49360657,249.49360657,91322400
2018-01-23,249.53773338,250.31439897,249.21118692,250.02316284,250.02316284,97084700
2018-01-24,250.66739585,251.26756361,248.74340068,249.92604065,249.92604065,134816100
2018-01-25,250.79105228,250.88812203,249.23772072,250.03202820,250.03202820,84587300
2018-01-26,250.87036757,252.97088719,250.61441489,252.92674255,252.92674255,107743100
2018-01-29,252.35312045,252.79440525,251.09105238,251.24990845,251.24990845,90118300
2018-01-30,249.41417628,251.30286124,248.19622592,248.67282104,248.67282104,131796400
2018-01-31,249.52888872,250.03193288,247.71960506,248.79634094,248.79634094,108364800
2018-02-01,248.06386956,249.82017463,247.71965446,248.51396179,248.51396179,90102500
2018-02-02,247.19006462,247.32247160,243.06847996,243.10379028,243.10379028,173174800
2018-02-05,241.33863255,243.45679390,232.38936519,232.93655396,232.93655396,294681800
2018-02-06,229.41513861,238.02902632,228.32076095,237.52595520,237.52595520,355026800
2018-02-07,236.96994771,240.37665358,236.15797179,236.23742676,236.23742676,167376100
2018-02-08,236.53748030,236.67869467,227.34109348,227.37640381,227.37640381,246449500
2018-02-09,230.17415215,232.65417069,223.21951252,230.79196167,230.79196167,283565300
2018-02-12,232.84831112,235.65490275,230.93315030,234.18099976,234.18099976,143736000
2018-02-13,232.97188889,235.31069285,232.38938975,234.76350403,234.76350403,81223600
2018-02-14,233.27197918,238.29380258,233.26314487,237.93194580,237.93194580,120735700
2018-02-15,239.67945811,240.97683664,237.20824681,240.96800232,240.96800232,111200300
2018-02-16,240.34139405,242.98910322,240.29724940,241.03860474,241.03860474,160420100
2018-02-20,240.08538101,241.53280792,238.73505074,239.52935791,239.52935791,86369700
2018-02-21,239.97061891,242.45947113,238.24079040,238.33786011,238.33786011,98883700
2018-02-22,239.26458368,240.98557795,237.97603982,238.64677429,238.64677429,110511300
