Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,4.89449978,4.98750019,4.86250019,4.98374987,4.92853403,355616000
2018-01-03,5.10249996,5.34250021,5.09375000,5.31174994,5.25289774,914704000
2018-01-04,5.39400005,5.45125008,5.31724977,5.33974981,5.28058910,583268000
2018-01-05,5.35475016,5.42275000,5.27699995,5.38500023,5.32533741,580124000
2018-01-08,5.51000023,5.62500000,5.46449995,5.55000019,5.48851061,881216000
2018-01-09,5.55550003,5.59549999,5.46600008,5.54850006,5.48702621,497000000
2018-01-10,5.45499992,5.59549999,5.40000010,5.59200001,5.53004313,582664000
2018-01-11,5.62500000,5.65675020,5.58024979,5.60200024,5.53993416,406032000
2018-01-12,5.59000015,5.62475014,5.53350019,5.57450008,5.51273727,359916000
2018-01-16,5.60125017,5.68774986,5.41725016,5.50274992,5.44178391,702348000
2018-01-17,5.51749992,5.62799978,5.42250013,5.61800003,5.55575562,538408000
2018-01-18,5.59849977,5.66599989,5.56699991,5.61100006,5.54883289,408632000
2018-01-19,5.70225000,5.77724981,5.67500019,5.75274992,5.68901157,609380000
2018-01-22,5.76074982,5.84399986,5.70249987,5.84224987,5.77752113,550944000
2018-01-23,5.89624977,5.99574995,5.87750006,5.97275019,5.90657473,475228000
2018-01-24,5.97599983,6.01224995,5.83874989,5.89499998,5.82968760,579972000
2018-01-25,5.94999981,5.99375010,5.89375019,5.90875006,5.84328461,409884000
2018-01-26,5.95300007,6.08349991,5.94000006,6.08325005,6.01585007,516356000
2018-01-29,6.06850004,6.20275021,6.01525021,6.17124987,6.10287714,455116000
2018-01-30,6.02775002,6.16050005,5.96024990,6.06799984,6.00077057,570832000
2018-01-31,6.14424992,6.23175001,6.11124992,6.14499998,6.07691765,478576000
2018-02-01,5.96299982,6.17250013,5.95149994,6.01249981,5.94588423,519224000
2018-02-02,5.92500019,5.94925022,5.77925014,5.83799982,5.77331829,718464000
2018-02-05,5.67500019,5.83074999,5.12500000,5.34250021,5.28330803,1165204000
2018-02-06,5.11000013,5.64249992,5.09999990,5.63950014,5.57701874,1114800000
2018-02-07,5.73950005,5.87424994,5.66750002,5.71999979,5.65662670,802932000
2018-02-08,5.84700012,5.88049984,5.43774986,5.43800020,5.37775087,1144000000
2018-02-09,5.95625019,5.97224998,5.43800020,5.80200005,5.73771763,1674604000
2018-02-12,5.88399982,5.88700008,5.62575006,5.70074987,5.63758802,1093172000
2018-02-13,5.66400003,5.86250019,5.63124990,5.81575012,5.75131559,625524000
2018-02-14,5.77500010,6.06475019,5.76375008,6.03550005,5.96863127,744988000
2018-02-15,6.11975002,6.20924997,6.03800011,6.16249990,6.09422302,698900000
2018-02-16,6.13500023,6.25000000,6.08675003,6.09600019,6.02846146,637656000
2018-02-20,6.11875010,6.29675007,6.11499977,6.22700024,6.15800858,686240000
2018-02-21,6.29225016,6.29925013,6.03399992,6.03774977,5.97085476,892292000
2018-02-22,6.06825018,6.14074993,5.98750019,6.05375004,5.99039888,534364000
2018-02-23,6.11425018,6.14825010,6.06300020,6.14825010,6.08390903,415300000
2018-02-26,6.19500017,6.19950008,6.10150003,6.16450024,6.09998989,469312000
2018-02-27,6.13749981,6.22275019,6.12825012,6.15150023,6.08712530,455436000
2018-02-28,6.16249990,6.20249987,6.03824997,6.05000019,5.98668814,523116000
2018-03-01,6.04775000,6.10225010,5.70300007,5.80525017,5.74449873,1040120000
2018-03-02,5.69649982,5.92000008,5.54624987,5.91349983,5.85161543,913428000
2018-03-05,5.86275005,5.93125010,5.73799992,5.89125013,5.82959938,620776000
2018-03-06,5.97749996,6.07350016,5.93400002,6.05399990,5.99064636,636808000
2018-03-07,5.94999981,6.09875011,5.94875002,6.04600000,5.98272991,581208000
2018-03-08,6.07375002,6.07375002,5.98474979,6.02950001,5.96640205,411912000
2018-03-09,6.07749987,6.14624977,6.06125021,6.13325024,6.06906796,505524000
2018-03-12,6.17500019,6.32499981,6.16674995,6.24399996,6.17865801,605060000
2018-03-13,6.28725004,6.36250019,6.15100002,6.19274998,6.12794447,619772000
2018-03-14,6.23624992,6.26375008,6.15549994,6.21850014,6.15342331,505496000
2018-03-15,6.23225021,6.31549978,6.19099998,6.23350000,6.16826820,401952000
2018-03-16,6.25000000,6.28125000,6.21199989,6.26200008,6.19646978,399456000
2018-03-19,6.20450020,6.23374987,5.92500019,6.02500010,5.96194935,713772000
2018-03-20,6.02799988,6.27874994,6.02799988,6.23950005,6.17420340,554696000
