Date,Open,High,Low,Close,Adj Close,Volume
2024-02-27,54525.40000000,57646.81000000,54384.00000000,57077.07000000,57077.07000000,38515
2024-02-28,57077.08000000,64100.00000000,56000.40000000,62518.90000000,62518.90000000,65601
2024-02-29,62489.80000000,63675.48000000,60108.80000000,61180.90000000,61180.90000000,47621
2024-03-01,61179.03000000,63267.18000000,60500.00000000,62436.72000000,62436.72000000,30681
2024-03-02,62439.74000000,62500.00000000,61584.00000000,62045.78000000,62045.78000000,10456
2024-03-03,62045.78000000,63260.00000000,61350.00000000,63178.20000000,63178.20000000,10579
2024-03-04,63155.74000000,68602.98000000,62216.00000000,68098.00000000,68098.00000000,52133
2024-03-05,68356.70000000,69324.58000000,59008.00000000,63800.78000000,63800.78000000,85476
2024-03-06,63802.15000000,67681.00000000,62783.00000000,66122.28000000,66122.28000000,44033
2024-03-07,66115.48000000,68098.09000000,65595.00000000,66938.21000000,66938.21000000,27523
2024-03-08,66938.21000000,70199.00000000,65200.00000000,68289.16000000,68289.16000000,42812
2024-03-09,68289.16000000,68700.41000000,67719.00000000,68480.00000000,68480.00000000,11795
2024-03-10,68480.01000000,70000.00000000,68047.00000000,68951.00000000,68951.00000000,17430
2024-03-11,69032.80000000,72943.98000000,67000.00000000,72110.98000000,72110.98000000,44952
2024-03-12,72100.10000000,73027.63000000,68357.00000000,71475.93000000,71475.93000000,40257
2024-03-13,71473.43000000,73709.99000000,70976.00000000,73135.04000000,73135.04000000,27339
2024-03-14,73135.04000000,73835.57000000,68454.47000000,71364.58000000,71364.58000000,42665
2024-03-15,71364.58000000,72500.00000000,65460.00000000,69520.00000000,69520.00000000,51116
2024-03-16,69514.87000000,70071.00000000,64774.05000000,65254.22000000,65254.22000000,22452
2024-03-17,65254.22000000,68927.00000000,64505.00000000,68343.64000000,68343.64000000,18896
2024-03-18,68354.29000000,68940.00000000,66562.65000000,67613.04000000,67613.04000000,25258
2024-03-19,67600.00000000,68136.39000000,61506.00000000,61906.27000000,61906.27000000,53882
2024-03-20,62022.00000000,68202.00000000,60771.14000000,67858.80000000,67858.80000000,49516
2024-03-21,67855.88000000,68280.00000000,64525.00000000,65484.70000000,65484.70000000,24555
2024-03-22,65478.98000000,66712.00000000,62201.00000000,63814.56000000,63814.56000000,23774
2024-03-23,63814.56000000,66029.09000000,63013.19000000,63998.86000000,63998.86000000,10615
2024-03-24,63998.87000000,67949.00000000,63785.57000000,67204.93000000,67204.93000000,10359
2024-03-25,67212.69000000,71269.92000000,66381.84000000,69890.28000000,69890.28000000,31307
2024-03-26,69950.10000000,71582.96000000,69116.80000000,70000.10000000,70000.10000000,20155
2024-03-27,69994.90000000,71789.85000000,68251.00000000,69437.30000000,69437.30000000,26781
2024-03-28,69437.20000000,71635.99000000,68800.00000000,70801.18000000,70801.18000000,19933
2024-03-29,70786.00000000,70941.70000000,69015.00000000,69903.75000000,69903.75000000,10710
2024-03-30,69903.74000000,70363.25000000,69569.03000000,69626.87000000,69626.87000000,4242
2024-03-31,69652.00000000,71444.00000000,69587.86000000,71288.90000000,71288.90000000,6649
