Date,Open,High,Low,Close,Adj Close,Volume
2026-02-17,68843.09375000,69201.86718750,66615.28125000,67494.21875000,67494.21875000,34866936040
2026-02-18,67488.02343750,68434.42968750,65845.89843750,66425.32031250,66425.32031250,33094301643
2026-02-19,66425.62500000,67277.12500000,65637.42968750,66957.52343750,66957.52343750,31492987019
2026-02-20,66958.57812500,68269.03125000,66452.48437500,68005.42187500,68005.42187500,47507867304
2026-02-21,68000.25000000,68657.70312500,67533.07031250,68003.76562500,68003.76562500,18357635642
2026-02-22,67998.82812500,68235.22656250,67185.60156250,67659.39062500,67659.39062500,17893536012
2026-02-23,67668.42968750,67668.42968750,63924.43750000,64616.73828125,64616.73828125,50953457309
2026-02-24,64616.01562500,64992.15625000,62553.18750000,64080.04296875,64080.04296875,40849331086
2026-02-25,64077.76953125,69953.53125000,63942.48437500,67960.12500000,67960.12500000,53629234355
2026-02-26,67954.86718750,68843.35156250,66523.73437500,67453.77343750,67453.77343750,42988597523
2026-02-27,67476.70312500,68125.39843750,65770.71093750,65860.83593750,65860.83593750,44781752320
