Date,Open,High,Low,Close,Adj Close,Volume
2024-01-02,373.85998535,375.89999390,366.76998901,370.86999512,364.58941650,25258600
2024-01-03,369.01000977,373.26000977,368.51000977,370.60000610,364.32400513,23083500
2024-01-04,370.67001343,373.10000610,367.17001343,367.94000244,361.70907593,20901500
2024-01-05,368.97000122,372.05999756,366.50000000,367.75000000,361.52230835,21004600
2024-01-08,369.29998779,375.20001221,369.01000977,374.69000244,368.34481812,23134000
2024-01-09,372.01000977,375.98999023,371.19000244,375.79000854,369.42611694,20830000
2024-01-10,376.36999512,384.17001343,376.32000732,382.76998901,376.28790283,25514200
2024-01-11,386.00000000,390.67999268,380.38000488,384.63000488,378.11642456,27850800
2024-01-12,385.48999023,388.67999268,384.64999390,388.47000122,381.89141846,21661200
2024-01-16,393.66000366,394.02999878,387.61999512,390.26998901,383.66094971,27202300
2024-01-17,387.98001099,390.10998535,384.80999756,389.47000122,382.87448120,22234100
2024-01-18,391.72000122,393.98999023,390.11999512,393.86999512,387.19995117,23392100
2024-01-19,395.76000977,398.67001343,393.50000000,398.67001343,391.91870117,29331100
2024-01-22,400.01998901,400.61999512,393.58999634,396.51000977,389.79525757,27016900
2024-01-23,395.75000000,399.38000488,393.92999268,398.89999390,392.14480591,20525900
2024-01-24,401.54000854,405.63000488,400.45001221,402.55999756,395.74279785,24867000
2024-01-25,404.32000732,407.01000977,402.52999878,404.86999512,398.01364136,21021200
2024-01-26,404.36999512,406.17001343,402.42999268,403.92999268,397.08956909,17803300
2024-01-29,406.05999756,409.98001099,404.32998657,409.72000122,402.78155518,24510200
2024-01-30,412.26000977,413.04998779,406.45001221,408.58999634,401.67068481,33477600
2024-01-31,406.95999146,415.32000732,397.20999146,397.57998657,390.84713745,47871100
2024-02-01,401.82998657,408.00000000,401.79998779,403.77999878,396.94213867,30657700
