Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,156.55999756,158.52999878,156.16999817,158.49000549,150.41159058,32573300
2018-01-03,158.63999939,160.16999817,158.61000061,160.02999878,151.87306213,29383600
2018-01-04,160.58000183,160.78999329,160.08000183,160.30999756,152.13877869,24776100
2018-01-05,161.07000732,162.02999878,160.77000427,161.91999817,153.66676331,26992300
2018-01-08,161.91999817,162.63000488,161.86000061,162.55000305,154.26460266,23159100
2018-01-09,162.86999512,163.03999329,162.07000732,162.55999756,154.27412415,24782400
2018-01-10,161.83999634,162.21000671,161.11999512,162.17999268,153.91346741,34004000
2018-01-11,162.46000671,163.30000305,162.21000671,163.28999329,154.96687317,20473500
2018-01-12,163.14999390,164.66000366,162.94000244,164.49000549,156.10575867,37762700
2018-01-16,165.58000183,166.41999817,163.52999878,164.02000427,155.65972900,41231800
2018-01-17,164.80000305,166.03999329,164.00000000,165.78999329,157.33947754,33849900
2018-01-18,165.52999878,166.19999695,165.13999939,165.82000732,157.36795044,26432200
2018-01-19,166.30999756,166.61000061,165.53999329,166.33999634,157.86143494,38937600
2018-01-22,166.27999878,168.11999512,166.08999634,168.11999512,159.55067444,26081400
2018-01-23,168.63999939,169.66000366,168.55999756,169.50999451,160.86985779,37989700
2018-01-24,169.86999512,170.24000549,167.44000244,168.41000366,159.82594299,54287400
2018-01-25,169.57000732,169.63000488,167.80999756,168.35000610,159.76898193,28925000
2018-01-26,169.28999329,170.94999695,168.96000671,170.92999268,162.21743774,32038200
2018-01-29,170.57000732,170.91000366,169.74000549,170.10000610,161.42977905,37277800
2018-01-30,168.55000305,169.41999817,167.82000732,168.69999695,160.10105896,44987700
2018-01-31,169.64999390,169.99000549,168.33999634,169.39999390,160.76550293,42449200
2018-02-01,168.10000610,169.72999573,167.41999817,167.96000671,159.39888000,38037900
2018-02-02,167.30000305,167.69999695,164.47000122,164.61000061,156.21961975,68478100
2018-02-05,163.07000732,165.75000000,158.00000000,158.11999512,150.06040955,105372200
2018-02-06,155.80999756,162.50999451,155.10000610,162.30999756,154.03684998,118537900
2018-02-07,161.78999329,163.55000305,160.19999695,160.21000671,152.04393005,91028300
2018-02-08,160.61999512,160.80000305,153.44999695,153.44999695,145.62846375,94184800
2018-02-09,155.61999512,157.24000549,150.13000488,156.10000610,148.14338684,113836600
2018-02-12,157.69999695,159.94999695,156.46000671,158.86999512,150.77217102,63050600
2018-02-13,157.96000671,160.00999451,157.72000122,159.69000244,151.55041504,31785600
2018-02-14,158.75000000,162.92999268,158.00000000,162.67999268,154.38798523,52107400
2018-02-15,164.13999939,165.69999695,162.44000244,165.69999695,157.25405884,51633900
